seed,baseline,alpha_target,background_drift_slope_per_day,energy_resolution_pct,prior_family_id,standoff_m,regime_id,FAR_at_target_alpha,MedianDetectionDelay_days,TPR_at_alpha_1e-3,FAR_inflation_ratio,CalibrationViolation
503,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_mueller,60.0,697d948afe02,0.001795845715199992,14.891213138292656,0.025567487467058957,1.795845715199992,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_mueller,60.0,697d948afe02,0.001498790433607896,13.359438199712105,0.08160219130852153,1.4987904336078959,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_mueller,60.0,697d948afe02,0.0015980244281651728,14.33819824153271,0.03461380501995822,1.5980244281651728,1
503,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_mueller,60.0,697d948afe02,0.0016791498711750162,14.404429008301138,0.041730600347679135,1.6791498711750161,1
101,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0011879856060188535,6.85097155634268,0.674504231594199,1.1879856060188534,1
101,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0012635236531025472,7.863442009992693,0.5858801889235501,1.263523653102547,1
101,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0016359413658560656,9.916811380585052,0.31374265383280264,1.6359413658560655,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0013746144545865428,8.455686502921646,0.4666777624557535,1.3746144545865429,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0014872944604632007,9.601060271285553,0.36596210825326875,1.4872944604632006,1
101,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0015140380725351082,9.651920529494443,0.3447891293067395,1.5140380725351081,1
211,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.001172932687317325,5.659432444747729,0.798147785407745,1.172932687317325,1
211,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0013052563151373436,8.12587392397927,0.5446103837834682,1.3052563151373435,1
211,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0016343901892904662,9.14178427204642,0.41555164889216484,1.6343901892904662,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0013720651443757486,8.470345581945246,0.4831420351615453,1.3720651443757486,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.001482465247909343,8.913495845841389,0.4159857196796586,1.482465247909343,1
211,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0015221898957283207,9.483964456768414,0.3623410022970725,1.5221898957283206,1
307,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0011776612347874527,6.125115077582084,0.7515941341277115,1.1776612347874527,1
307,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0012879712861927225,8.000465658228457,0.5370816886378356,1.2879712861927224,1
307,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0016567642708623651,9.321884981964583,0.37830908465608903,1.656764270862365,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0013556450501458182,8.626131641701823,0.4867814668051634,1.3556450501458182,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0014793431121338416,8.715124509728327,0.47058470883300113,1.4793431121338416,1
307,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0015435438474317024,9.475739004051308,0.37843162471761105,1.5435438474317023,1
401,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.001207246491861363,5.989634517336485,0.771207517272351,1.207246491861363,1
401,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0012664533989094969,7.734889521821357,0.6096743534590293,1.2664533989094968,1
401,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0016404654440820153,10.033189284135167,0.3159703106529191,1.6404654440820152,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.001322893069138817,9.225377876416843,0.4048890806059104,1.322893069138817,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0015005726923654642,8.556775489910596,0.47577912834272174,1.500572692365464,1
401,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.00151250296709701,9.605786960021298,0.35741247265786985,1.51250296709701,1
503,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.001188105462209229,6.425965851352908,0.7564695685765587,1.188105462209229,1
503,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0013084124351737656,7.885425344967932,0.5917563863362426,1.3084124351737656,1
503,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0016426003103400142,9.667456618321607,0.3574251630787928,1.6426003103400142,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0013492163255189272,8.822175112328887,0.4538607816236048,1.3492163255189271,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.001496117666391256,9.136816114360366,0.4063216002879349,1.4961176663912559,1
503,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,15.0,90f06e00da0d,0.0015340792108724155,9.263194165686267,0.37776247286210035,1.5340792108724155,1
101,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0011922384490733135,6.790185003618166,0.7072928599402665,1.1922384490733133,1
101,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0012888144311372308,8.96531965364917,0.42270745401188115,1.2888144311372307,1
101,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0016567214256056767,10.58722003635885,0.2746905574564741,1.6567214256056766,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0013456290922685247,9.435149015366303,0.3770065394470787,1.3456290922685248,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0014646365431138016,9.723983747645832,0.3479441142165049,1.4646365431138015,1
101,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0015252561043070073,9.92025291752822,0.33287343855775403,1.5252561043070072,1
211,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0011839477572820735,6.893155832893057,0.6973823122027462,1.1839477572820736,1
211,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.001289157169909081,8.24787648461132,0.53193405919498,1.289157169909081,1
211,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0016318617384067985,10.423849132570698,0.2689219708131809,1.6318617384067984,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0013315308309391405,9.963764579469863,0.2879399724284158,1.3315308309391405,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0014601041336240413,10.270498706090839,0.27492908401765825,1.4601041336240412,1
211,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0015381833145750954,10.409666849191717,0.26307432989995877,1.5381833145750954,1
307,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0011850269563088189,7.703006674216342,0.5626950774943101,1.185026956308819,1
307,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0013031742590935526,8.238267293528324,0.5462255564836276,1.3031742590935527,1
307,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0016399256363531331,11.321202258372606,0.2218404476437622,1.6399256363531332,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0013582915756910738,9.700559491399495,0.32664276984883606,1.3582915756910738,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.001459531725967185,10.360160113640449,0.2904829244353684,1.459531725967185,1
307,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0015262897333605014,9.795696823372568,0.344724444156179,1.5262897333605012,1
401,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0011734604595220832,7.398388420351388,0.6181970458568343,1.1734604595220832,1
401,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0013046497381050636,8.587049492025884,0.4602554506493617,1.3046497381050635,1
401,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0016571317378100095,10.686012939593962,0.23784470362091975,1.6571317378100094,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0013634612638634648,9.40083426526341,0.38393007106374494,1.3634612638634647,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0014669739403057771,10.546317759398462,0.24754533465875878,1.466973940305777,1
401,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.001565810152292972,10.006729278393664,0.32811647488948487,1.565810152292972,1
503,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0011972649737531644,6.616146377157309,0.7418721000356049,1.1972649737531644,1
503,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.001250886955951985,8.321588879382814,0.5107073735925798,1.250886955951985,1
503,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.001660848266237657,10.812182761246667,0.21356552789411679,1.6608482662376571,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0013457755701979544,9.418302932867626,0.3648520237621681,1.3457755701979544,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0014629697792483886,9.23269443019865,0.40792983117761206,1.4629697792483887,1
503,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,25.0,eae97587dcd6,0.0015549477731014408,10.553728929445928,0.278032986379296,1.5549477731014407,1
101,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0012030836178616004,8.263143120974537,0.5018951182342177,1.2030836178616005,1
101,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0013037931952971367,9.544009952597037,0.36887372232886695,1.3037931952971367,1
101,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0016374177116961436,11.846943392509303,0.14866852616920656,1.6374177116961435,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0013574748933418705,11.172346000552144,0.19991684647094127,1.3574748933418705,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0014487677623900436,11.060397171297014,0.19484180016432706,1.4487677623900435,1
101,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0015412489871450702,11.776605490022972,0.17184952207805526,1.54124898714507,1
211,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0011708419057942256,8.244446510149837,0.5324118741407868,1.1708419057942256,1
211,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0013149627016659064,9.584806535175888,0.3672474906681851,1.3149627016659065,1
211,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.001630370624092664,12.543313844075566,0.1327099233406081,1.6303706240926639,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0013618250183654826,11.037455885659407,0.2198920185996634,1.3618250183654825,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.00142848559186448,11.243237800252778,0.19700609657971999,1.4284855918644799,1
211,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0015218740907230032,12.233732077814789,0.13612646756418786,1.5218740907230033,1
307,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.001179465822459008,8.450031478994802,0.5015881979867789,1.179465822459008,1
307,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0013037269231417079,9.96889270852694,0.3155579293198356,1.303726923141708,1
307,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0016173806229008243,11.610821073174948,0.16523646827947094,1.6173806229008243,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0013775304402281077,11.617355181156203,0.1490817286910435,1.3775304402281077,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.001469214571072115,10.965371983074343,0.2225816908808231,1.4692145710721152,1
307,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0015279867861895768,11.707530949791655,0.1425433114900656,1.5279867861895768,1
401,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0011715858017753386,7.8624130678653925,0.6055894171977532,1.1715858017753384,1
401,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0012970181462095387,9.837355434173405,0.33210449632770184,1.2970181462095387,1
401,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0016517884620298726,12.466837600231152,0.11613915274705043,1.6517884620298726,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0013445642784981446,11.265404453786838,0.19414509917071615,1.3445642784981446,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.001442643530509927,11.189068550022748,0.19093172130114314,1.442643530509927,1
401,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.001545592373279825,11.597376132748972,0.17064754926032802,1.545592373279825,1
503,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0012028566209666865,8.153121047038832,0.5634515940931624,1.2028566209666864,1
503,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0012940029825872193,10.226433339790127,0.2909574996129729,1.2940029825872192,1
503,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0016472801266685419,11.796223182599277,0.15213972009759746,1.6472801266685417,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0013638845534128703,10.805602908452292,0.20973134589134168,1.3638845534128703,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.0014592879960912471,12.06428390102922,0.10733506873682079,1.459287996091247,1
503,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,40.0,13a8929596a3,0.001528729874309254,11.48030273407895,0.19971074167664574,1.528729874309254,1
101,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0011984839451891602,9.065127946506438,0.4257708893493113,1.1984839451891602,1
101,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0013083652682262708,10.97561135875226,0.22445958415724163,1.3083652682262708,1
101,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0016571736361504447,13.825906500399826,0.04552026578659629,1.6571736361504446,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0013539577373626712,12.991406272506675,0.08946509571489054,1.3539577373626712,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0014706666890775795,12.866836992644803,0.1245405442599437,1.4706666890775795,1
101,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.001517345989673389,13.734852685923407,0.05726656168963339,1.517345989673389,1
211,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0012053524405207933,9.60200011029948,0.3440204996745108,1.2053524405207932,1
211,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.001293930992204879,11.011126774466204,0.2151257157705716,1.293930992204879,1
211,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0016499000078135425,14.578307294398567,0.034836350576077896,1.6499000078135424,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0013501256390780329,12.839862267957772,0.07909856071646394,1.350125639078033,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0014599061437986672,12.857571006349836,0.09609285147995131,1.4599061437986671,1
211,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0015056572667126432,13.426481283276463,0.08151398574721315,1.505657266712643,1
307,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0011850516661816302,9.154777959460958,0.40410878878880824,1.1850516661816302,1
307,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0013225715630790283,11.887469822758247,0.18188034209467902,1.3225715630790282,1
307,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.001654962671507854,14.085519366497524,0.047255275913480846,1.6549626715078538,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0013872211179089158,12.427262176931102,0.11884205084494603,1.3872211179089158,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0014906097514657448,13.91295626061968,0.06478556288870699,1.4906097514657448,1
307,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.001527308355851305,13.196779005604585,0.09298072904927594,1.527308355851305,1
401,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0011765743813931468,8.890499056694889,0.434374548558614,1.1765743813931469,1
401,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0013017086113089281,11.513458567850087,0.19938066307229177,1.301708611308928,1
401,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0016089638695531978,14.629101871836674,0.055542862490545505,1.6089638695531978,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.001376049204637017,12.876114850949257,0.09989262616230869,1.376049204637017,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0014850591076913558,13.828130942318793,0.06275875042305476,1.4850591076913557,1
401,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0015057495334432046,13.62108320727549,0.07300111276657076,1.5057495334432045,1
503,PM Robust minimax detector,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0011723515577201015,9.5419863062367,0.3777201312938861,1.1723515577201016,1
503,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0013120594996504534,11.232533332516663,0.19399181319172848,1.3120594996504533,1
503,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0016542609074318613,14.442483376802377,0.032289918871661515,1.6542609074318613,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0013820089315663571,12.625838690129134,0.10584795510022718,1.382008931566357,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.0014639236059716416,13.651906689006495,0.05550123470778685,1.4639236059716416,1
503,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_daya_bay_calibrated,60.0,5d1cf584d3b8,0.001533634923022585,14.526804510298728,0.01,1.533634923022585,1
101,PM Robust minimax detector,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0013383973385638133,7.19937140270673,0.6474640683817992,1.3383973385638133,1
101,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0014646621522896267,8.843219679861926,0.4512452678390684,1.4646621522896266,1
101,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0018106377271860663,11.003813246856508,0.20296108637655746,1.8106377271860663,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0015032747149885972,9.99698314199506,0.30287826183497796,1.5032747149885972,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0016439186681754068,10.841375606808944,0.23180913424639488,1.6439186681754068,1
101,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0017068529533143613,10.614898758803339,0.26338209999128104,1.7068529533143613,1
211,PM Robust minimax detector,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0012975541869933982,7.020807178815928,0.6892926095157853,1.2975541869933982,1
211,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0014789477139894565,8.644679974807293,0.49063445581301884,1.4789477139894565,1
211,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0018338069475055416,10.215706046180564,0.28219595970899053,1.8338069475055416,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0015082722284580634,9.648240657920464,0.33678542326441074,1.5082722284580634,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0016335991937398945,10.61602749460432,0.2713702396808433,1.6335991937398944,1
211,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.001723182875964563,10.941316771117654,0.2424466348554925,1.7231828759645629,1
307,PM Robust minimax detector,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0013515186580567843,6.822588420806604,0.6654712621455289,1.3515186580567844,1
307,BL1 Single-prior likelihood-ratio detector,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0014731984826088789,8.777405722506654,0.43329094954014996,1.4731984826088789,1
307,BL2 Count-only SPRT with nominal assumptions,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0018327762933725575,9.896702791748965,0.29730711630170403,1.8327762933725575,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0015147018002262093,9.894205671495175,0.3152503466538408,1.5147018002262094,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.001633297958215668,10.316944667174088,0.2846631261031125,1.633297958215668,1
307,BL5 Rate-only CUSUM with FAR matching,0.001,0.03,10.0,M_conservative_mixture,15.0,7be12867e6a7,0.0016952979085733822,10.82098421149875,0.22137796387271097,1.6952979085733821,1
